Object,District,Date,Day,Hour,Latitude,Longitude
Verbal Disputes,A7,2016-02-17 07:32:00,Wednesday,7,42.37704396,-71.03518074
Motor Vehicle Accident Response,B3,2016-02-17 07:42:29,Wednesday,7,42.2703642,-71.09949286
Simple Assault,E13,2016-02-16 13:49:00,Tuesday,13,42.31061759,-71.10340196
Motor Vehicle Accident Response,B3,2016-02-17 07:28:00,Wednesday,7,42.2806123,-71.08350146
Missing Person Reported,B2,2016-02-17 07:03:00,Wednesday,7,42.32340986,-71.09339604
Missing Person Located,B2,2016-02-17 07:03:00,Wednesday,7,42.32340986,-71.09339604
Police Service Incidents,D4,2016-02-17 07:13:00,Wednesday,7,42.33595449,-71.08301373
Investigate Person,E13,2016-02-16 12:38:00,Tuesday,12,42.32610077,-71.10433335
Police Service Incidents,B2,2016-02-17 06:29:00,Wednesday,6,42.31242132,-71.09154902
Motor Vehicle Accident Response,A7,2016-02-17 05:00:00,Wednesday,5,42.38173406,-71.02264185
Other,B2,2016-02-16 09:30:00,Tuesday,9,42.33139659,-71.08232496
Larceny From Motor Vehicle,D4,2016-02-17 05:48:00,Wednesday,5,42.34999733,-71.0810344
Vandalism,D4,2016-02-17 05:48:00,Wednesday,5,42.34999733,-71.0810344
Drug Violation,D4,2016-02-17 04:55:00,Wednesday,4,42.33569299,-71.08458897
Medical Assistance,D4,2016-02-17 04:55:00,Wednesday,4,42.33569299,-71.08458897
Investigate Person,A1,2016-02-17 03:31:00,Wednesday,3,42.35500441,-71.06300728
Auto Theft Recovery,B2,2016-02-17 03:27:00,Wednesday,3,42.32133396,-71.07581186
Motor Vehicle Accident Response,B2,2016-02-17 03:27:00,Wednesday,3,42.32133396,-71.07581186
Other,A7,2016-02-17 02:47:00,Wednesday,2,42.37784577,-71.03303551
Simple Assault,B3,2016-02-17 02:33:00,Wednesday,2,42.29603943,-71.07717023
Verbal Disputes,B3,2016-02-17 02:33:00,Wednesday,2,42.29603943,-71.07717023
Robbery,A1,2016-02-17 02:18:00,Wednesday,2,42.35969525,-71.05401301
Simple Assault,A1,2016-02-17 02:18:00,Wednesday,2,42.35969525,-71.05401301
Auto Theft,B2,2016-02-17 02:24:00,Wednesday,2,42.3220384,-71.07140396
Vandalism,A15,2016-02-17 01:18:00,Wednesday,1,42.37882713,-71.05894693
Motor Vehicle Accident Response,A7,2016-02-17 01:00:00,Wednesday,1,42.38258002,-71.03184167
Police Service Incidents,B2,2016-02-17 01:46:00,Wednesday,1,42.32773335,-71.07742977
Larceny From Motor Vehicle,D4,2016-02-16 21:45:00,Tuesday,21,42.34852918,-71.07805107
Drug Violation,C6,2016-02-17 01:06:00,Wednesday,1,42.33316115,-71.05246437
Motor Vehicle Accident Response,E13,2016-02-17 01:03:00,Wednesday,1,42.31614182,-71.09833064
Investigate Person,C11,2016-02-17 00:06:00,Wednesday,0,42.28958015,-71.05767384
Medical Assistance,C11,2016-02-16 23:57:00,Tuesday,23,42.29380964,-71.07001148
Towed,A1,2016-02-16 23:51:00,Tuesday,23,42.36621061,-71.0577865
Verbal Disputes,C11,2016-02-16 23:55:00,Tuesday,23,42.30497366,-71.06134412
Investigate Person,C11,2016-02-16 22:12:00,Tuesday,22,42.2952182,-71.06068709
Investigate Person,E18,2016-02-16 18:30:00,Tuesday,18,42.33555954,-71.07436364
Verbal Disputes,D14,2016-02-16 22:19:00,Tuesday,22,42.35375411,-71.13225621
Medical Assistance,C6,2016-02-16 21:58:00,Tuesday,21,42.32720403,-71.05318949
Verbal Disputes,B3,2016-02-16 22:26:00,Tuesday,22,42.28915232,-71.07346
Motor Vehicle Accident Response,B2,2016-02-16 22:43:00,Tuesday,22,42.33153805,-71.08015661
Towed,D4,2016-02-16 22:06:00,Tuesday,22,42.34854636,-71.07416609
Larceny From Motor Vehicle,D4,2016-02-16 20:06:00,Tuesday,20,42.3462508,-71.09953856
Vandalism,D4,2016-02-16 21:33:00,Tuesday,21,42.34967078,-71.09391984
Larceny From Motor Vehicle,D4,2016-02-16 21:33:00,Tuesday,21,42.34967078,-71.09391984
Larceny From Motor Vehicle,D4,2016-02-15 14:00:00,Monday,14,42.34262866,-71.08051921
Robbery,D4,2016-02-16 21:48:00,Tuesday,21,42.33543394,-71.08076738
Simple Assault,D4,2016-02-16 21:48:00,Tuesday,21,42.33543394,-71.08076738
Simple Assault,D14,2016-02-16 21:33:00,Tuesday,21,42.35301119,-71.13261451
Medical Assistance,C11,2016-02-16 21:13:00,Tuesday,21,42.30600611,-71.06929307
Harassment,E13,2016-02-16 21:02:00,Tuesday,21,42.32561013,-71.10449956
Medical Assistance,C11,2016-02-16 19:24:00,Tuesday,19,42.29768517,-71.06841896
Residential Burglary,E13,2016-02-16 12:30:00,Tuesday,12,42.31354886,-71.110455
Larceny From Motor Vehicle,D4,2016-02-16 18:33:00,Tuesday,18,42.3494205,-71.083158
Disorderly Conduct,B2,2016-02-16 20:30:00,Tuesday,20,42.30938437,-71.08262277
Operating Under the Influence,B2,2016-02-16 19:45:00,Tuesday,19,42.32994932,-71.07226563
Vandalism,A1,2016-02-16 20:37:00,Tuesday,20,42.35106637,-71.06549569
Robbery,E18,2016-02-16 20:57:00,Tuesday,20,42.26283035,-71.10809203
Simple Assault,A1,2016-02-16 20:13:00,Tuesday,20,42.35521429,-71.06206351
Verbal Disputes,B3,2016-02-16 20:12:00,Tuesday,20,42.29861988,-71.08511004
Aggravated Assault,E18,2016-02-16 20:51:00,Tuesday,20,42.33555954,-71.07436364
Robbery,E18,2016-02-16 20:51:00,Tuesday,20,42.33555954,-71.07436364
Robbery,B2,2016-02-16 20:46:00,Tuesday,20,42.3072423,-71.08551704
Robbery,B2,2016-02-16 20:46:00,Tuesday,20,42.3072423,-71.08551704
Property Found,D14,2016-02-15 09:00:00,Monday,9,42.35202256,-71.16026135
Auto Theft,A1,2016-02-16 18:47:00,Tuesday,18,42.36608625,-71.05696428
Police Service Incidents,A7,2016-02-16 20:44:00,Tuesday,20,42.37081805,-71.03929078
Verbal Disputes,B2,2016-02-16 19:54:00,Tuesday,19,42.31890235,-71.06337356
Missing Person Located,E5,2016-02-16 19:28:00,Tuesday,19,42.26962051,-71.16954796
Simple Assault,B2,2016-02-16 19:48:00,Tuesday,19,42.31836105,-71.07106326
Verbal Disputes,C11,2016-02-16 19:27:00,Tuesday,19,42.29472426,-71.057981
Larceny,B3,2016-02-16 19:23:00,Tuesday,19,42.29040923,-71.07693574
Disorderly Conduct,B3,2016-02-16 19:23:00,Tuesday,19,42.29040923,-71.07693574
Drug Violation,A1,2016-02-16 00:00:00,Tuesday,0,42.36183857,-71.05976489
Harassment,B2,2016-02-16 17:59:00,Tuesday,17,42.33279607,-71.10793327
Medical Assistance,B2,2016-02-16 19:49:00,Tuesday,19,42.3043395,-71.08477887
Aggravated Assault,A7,2016-02-16 19:45:00,Tuesday,19,42.37382755,-71.04052459
Violations,A7,2016-02-16 19:45:00,Tuesday,19,42.37382755,-71.04052459
Warrant Arrests,A1,2016-02-16 18:08:00,Tuesday,18,42.36183857,-71.05976489
Simple Assault,C11,2016-02-16 19:45:00,Tuesday,19,42.31136188,-71.0644231
Motor Vehicle Accident Response,B2,2016-02-16 19:38:00,Tuesday,19,42.30984689,-71.0756633
Drug Violation,E13,2016-02-16 19:10:00,Tuesday,19,42.32483301,-71.10164757
Warrant Arrests,E13,2016-02-16 19:10:00,Tuesday,19,42.32483301,-71.10164757
Investigate Person,D4,2016-02-16 18:42:00,Tuesday,18,42.34020669,-71.06909629
Fraud,D14,2016-02-16 12:00:00,Tuesday,12,42.34296158,-71.15491617
Property Lost,A7,2016-02-16 02:00:00,Tuesday,2,42.38051708,-71.03275743
Vandalism,C6,2016-02-16 18:31:00,Tuesday,18,42.33041985,-71.0651728
Service,D4,2016-02-16 18:10:00,Tuesday,18,42.3503876,-71.0878529
Drug Violation,A7,2016-02-16 19:27:00,Tuesday,19,42.37081805,-71.03929078
Vandalism,B3,2016-02-16 18:15:00,Tuesday,18,42.2680362,-71.09484348
Vandalism,A15,2016-02-16 17:30:00,Tuesday,17,42.3770895,-71.06306792
Simple Assault,D4,2016-02-16 18:26:00,Tuesday,18,42.34285014,-71.06516235
Prisoner Related Incidents,D4,2016-02-16 18:26:00,Tuesday,18,42.34285014,-71.06516235
Warrant Arrests,D4,2016-02-16 18:26:00,Tuesday,18,42.34285014,-71.06516235
Residential Burglary,E13,2016-02-12 14:30:00,Friday,14,42.31281243,-71.11119978
Disorderly Conduct,A1,2016-02-16 17:30:00,Tuesday,17,42.36240281,-71.06954652
Other,A1,2016-02-16 17:30:00,Tuesday,17,42.36240281,-71.06954652
Simple Assault,A1,2016-02-16 17:30:00,Tuesday,17,42.36240281,-71.06954652
Other,A1,2016-02-16 17:30:00,Tuesday,17,42.36240281,-71.06954652
Investigate Person,B3,2016-02-16 18:36:00,Tuesday,18,42.26914593,-71.10146112
Property Lost,B3,2016-02-13 18:30:00,Saturday,18,42.29993995,-71.08621901
Medical Assistance,B3,2016-02-16 18:09:00,Tuesday,18,42.27136131,-71.0810083
Offenses Against Child / Family,B2,2016-02-16 16:00:00,Tuesday,16,42.31791503,-71.09113687
Other,C11,2016-02-16 16:44:00,Tuesday,16,42.30636007,-71.05870799
Property Related Damage,B2,2016-02-16 17:38:00,Tuesday,17,42.3140129,-71.08635277
Medical Assistance,B2,2016-02-16 17:45:00,Tuesday,17,42.32221645,-71.08206723
Restraining Order Violations,B2,2016-02-16 17:18:00,Tuesday,17,42.33033485,-71.10749865
Motor Vehicle Accident Response,C11,2016-02-15 19:00:00,Monday,19,42.29928376,-71.059172
Fraud,A7,2016-02-16 18:18:00,Tuesday,18,42.3764438,-71.03474021
Medical Assistance,C6,2016-02-16 17:03:00,Tuesday,17,42.33159837,-71.05159631
Property Lost,A1,2016-02-16 18:09:00,Tuesday,18,42.35719632,-71.05635094
Motor Vehicle Accident Response,E13,2016-02-16 17:28:00,Tuesday,17,42.30971857,-71.10429432
Motor Vehicle Accident Response,D4,2016-02-16 17:47:00,Tuesday,17,42.33598881,-71.07764721
Other,E13,2016-02-16 16:57:00,Tuesday,16,42.31439778,-71.09925003
Simple Assault,B3,2016-02-16 16:15:00,Tuesday,16,42.27544327,-71.09817294
Motor Vehicle Accident Response,C6,2016-02-16 17:27:00,Tuesday,17,42.34754258,-71.0506621
Motor Vehicle Accident Response,A1,2016-02-16 17:22:00,Tuesday,17,42.35683318,-71.05842905
Drug Violation,E18,2016-02-16 17:46:00,Tuesday,17,42.25621592,-71.12401947
Motor Vehicle Accident Response,A7,2016-02-16 03:00:00,Tuesday,3,42.38934658,-71.00516847
Drug Violation,C11,2016-02-16 17:40:00,Tuesday,17,42.310434,-71.0613401
Fire Related Reports,D4,2016-02-16 16:13:34,Tuesday,16,42.34539406,-71.07380247
Larceny,A1,2016-02-16 15:55:00,Tuesday,15,42.36489527,-71.06050249
Larceny,A1,2016-02-16 15:55:00,Tuesday,15,42.36489527,-71.06050249
Medical Assistance,B2,2016-02-16 16:06:00,Tuesday,16,42.32306313,-71.07709875
Motor Vehicle Accident Response,D14,2016-02-15 22:00:00,Monday,22,42.35302384,-71.1547504
Warrant Arrests,A1,2016-02-16 17:20:00,Tuesday,17,42.35925284,-71.05402233
Fire Related Reports,E13,2016-02-16 16:17:00,Tuesday,16,42.32469443,-71.10087902
Larceny,C11,2016-02-16 16:56:00,Tuesday,16,42.3036967,-71.07104897
Property Lost,E18,2016-02-10 15:44:00,Wednesday,15,42.26169686,-71.11387342
Larceny,D4,2016-02-16 16:54:00,Tuesday,16,42.34932471,-71.08014801
Auto Theft Recovery,C6,2016-02-16 16:45:00,Tuesday,16,42.33372435,-71.06790396
Verbal Disputes,B2,2016-02-16 16:46:00,Tuesday,16,42.31996758,-71.08715022
Medical Assistance,D4,2016-02-16 16:30:00,Tuesday,16,42.340176,-71.0823265
Verbal Disputes,B2,2016-02-16 15:49:00,Tuesday,15,42.31949779,-71.09707352
Simple Assault,C11,2016-02-16 16:30:00,Tuesday,16,42.28890049,-71.06266918
Investigate Person,C11,2016-02-16 17:08:00,Tuesday,17,42.29106908,-71.05234007
Verbal Disputes,B2,2016-02-16 16:58:00,Tuesday,16,42.3189792,-71.07964653
Larceny,E13,2016-02-13 17:00:00,Saturday,17,42.32276657,-71.10838774
Verbal Disputes,C11,2016-02-16 15:46:00,Tuesday,15,42.30468252,-71.05627865
Drug Violation,B2,2016-02-16 16:44:00,Tuesday,16,42.33367922,-71.09187755
Larceny,D4,2016-02-16 13:38:00,Tuesday,13,42.34749899,-71.07925506
License Plate Related Incidents,C6,2016-02-16 16:41:00,Tuesday,16,42.34285169,-71.05427918
Warrant Arrests,C6,2016-02-16 16:15:00,Tuesday,16,42.32962107,-71.05763827
Recovered Stolen Property,C6,2016-02-16 16:15:00,Tuesday,16,42.32962107,-71.05763827
Drug Violation,B3,2016-02-16 16:23:00,Tuesday,16,42.28783269,-71.09016904
Drug Violation,B3,2016-02-16 16:23:00,Tuesday,16,42.28783269,-71.09016904
Other,E13,2016-02-16 16:16:00,Tuesday,16,42.31362799,-71.09560307
Missing Person Reported,D4,2016-02-16 16:11:00,Tuesday,16,42.33755715,-71.07836018
Missing Person Located,D4,2016-02-16 16:11:00,Tuesday,16,42.33755715,-71.07836018
Verbal Disputes,C11,2016-02-16 16:05:00,Tuesday,16,42.30269797,-71.0660148
Medical Assistance,B2,2016-02-16 15:20:00,Tuesday,15,42.33351843,-71.11071719
Commercial Burglary,C11,2016-02-16 14:15:00,Tuesday,14,42.28831574,-71.0635873
Motor Vehicle Accident Response,D4,2016-02-16 15:42:00,Tuesday,15,42.33789449,-71.09306889
Investigate Property,C11,2016-02-16 14:40:00,Tuesday,14,42.31359091,-71.05432387
Investigate Person,E18,2016-02-16 15:06:00,Tuesday,15,42.24448261,-71.1189921
Larceny,A1,2016-02-16 14:15:00,Tuesday,14,42.36122324,-71.06593235
Other,B2,2016-02-16 15:26:00,Tuesday,15,42.31190343,-71.09255937
Investigate Property,B2,2016-02-16 15:26:00,Tuesday,15,42.31190343,-71.09255937
Larceny,D4,2016-02-15 17:30:00,Monday,17,42.34862382,-71.08277637
Restraining Order Violations,D14,2016-02-16 14:43:00,Tuesday,14,42.35107111,-71.12570166
Drug Violation,B3,2016-02-16 15:16:00,Tuesday,15,42.28660263,-71.08653164
Other,D14,2016-02-16 15:12:00,Tuesday,15,42.33938122,-71.14937477
Vandalism,D4,2016-02-07 20:00:00,Sunday,20,42.34186765,-71.07272215
Fire Related Reports,E18,2016-02-16 14:34:00,Tuesday,14,42.26342141,-71.10306078
Harassment,D14,2016-02-15 14:01:00,Monday,14,42.34888872,-71.1335453
Medical Assistance,C11,2016-02-16 13:48:00,Tuesday,13,42.293836,-71.05157448
Investigate Property,A15,2016-02-16 14:41:00,Tuesday,14,42.32823419,-71.08328981
Motor Vehicle Accident Response,D4,2016-02-16 13:37:00,Tuesday,13,42.33789449,-71.09306889
Larceny,D4,2016-02-16 13:57:00,Tuesday,13,42.34353469,-71.09980109
Confidence Games,D4,2016-02-16 14:46:00,Tuesday,14,42.34901954,-71.08130134
Auto Theft,D4,2016-02-16 10:45:00,Tuesday,10,42.33965205,-71.07455503
Larceny,C11,2016-02-16 14:45:00,Tuesday,14,42.29601566,-71.05766432
Vandalism,C11,2016-02-16 14:45:00,Tuesday,14,42.29601566,-71.05766432
Confidence Games,D14,2016-02-14 07:00:00,Sunday,7,42.34917598,-71.16756251
Investigate Property,C11,2016-02-16 12:08:00,Tuesday,12,42.28547017,-71.05965502
Fraud,E13,2016-02-09 12:00:00,Tuesday,12,42.32221452,-71.11412686
Property Lost,E18,2016-02-16 14:28:00,Tuesday,14,42.28545883,-71.11802667
Confidence Games,D4,2016-02-15 17:00:00,Monday,17,42.34922388,-71.09929974
Simple Assault,B3,2016-02-16 13:54:00,Tuesday,13,42.29350272,-71.07344862
Vandalism,C6,2016-02-16 14:06:00,Tuesday,14,42.33321208,-71.0301811
Simple Assault,A7,2016-02-16 13:28:00,Tuesday,13,42.39214603,-71.00893922
Medical Assistance,C6,2016-02-16 13:33:00,Tuesday,13,42.34210856,-71.05720719
Auto Theft,C6,2016-02-12 18:30:00,Friday,18,42.33870465,-71.04551504
Auto Theft Recovery,C6,2016-02-12 18:30:00,Friday,18,42.33870465,-71.04551504
Violations,A1,2016-02-16 13:06:00,Tuesday,13,42.36489527,-71.06050249
Simple Assault,A7,2016-02-16 12:04:00,Tuesday,12,42.37670946,-71.03176211
Other,E13,2016-02-16 12:20:00,Tuesday,12,42.32287413,-71.10155354
Larceny,E18,2016-02-16 12:50:00,Tuesday,12,42.25332979,-71.12467152
Confidence Games,C11,2016-02-08 15:30:00,Monday,15,42.31185611,-71.06494631
Drug Violation,B2,2016-02-16 12:06:00,Tuesday,12,42.3043395,-71.08477887
Drug Violation,A1,2016-02-16 13:08:00,Tuesday,13,42.36183857,-71.05976489
Vandalism,E5,2016-02-16 12:50:00,Tuesday,12,42.2890826,-71.14236614
Vandalism,C11,2016-02-07 00:00:00,Sunday,0,42.30254239,-71.0595669
Drug Violation,C11,2016-02-16 12:26:00,Tuesday,12,42.28789854,-71.050054
Other,B2,2016-02-16 12:02:00,Tuesday,12,42.31815243,-71.07701508
Fraud,A1,2016-02-01 10:00:00,Monday,10,42.35043297,-71.05873158
Investigate Property,D14,2016-02-16 11:56:00,Tuesday,11,42.34252336,-71.15124869
Commercial Burglary,C6,2016-02-16 08:33:00,Tuesday,8,42.3326291,-71.05700016
Medical Assistance,C6,2016-02-16 11:40:00,Tuesday,11,42.32206077,-71.05680459
Robbery,D4,2016-02-16 00:30:00,Tuesday,0,42.34298822,-71.06249834
Vandalism,C11,2016-02-12 16:00:00,Friday,16,42.28717863,-71.06390668
Vandalism,C11,2016-02-16 11:33:00,Tuesday,11,42.30137775,-71.05971354
Missing Person Located,B3,2016-02-16 11:27:00,Tuesday,11,42.281641,-71.086942
Larceny,B2,2016-02-15 18:30:00,Monday,18,42.32872589,-71.08382217
Aggravated Assault,E5,2016-02-16 10:59:00,Tuesday,10,42.27412698,-71.14223268
Drug Violation,B2,2016-02-16 10:45:00,Tuesday,10,42.31295412,-71.09259194
Simple Assault,C11,2016-02-16 09:22:00,Tuesday,9,42.29290563,-71.06955795
Residential Burglary,E5,2016-02-16 10:52:00,Tuesday,10,42.25296948,-71.12552641
Fire Related Reports,C11,2016-02-16 09:21:00,Tuesday,9,42.30108481,-71.06390782
Violations,E13,2016-02-16 10:23:00,Tuesday,10,42.30125,-71.11103
Violations,E13,2016-02-16 10:23:00,Tuesday,10,42.30125,-71.11103
Landlord/Tenant Disputes,B3,2016-02-12 19:00:00,Friday,19,42.27934055,-71.09130505
Firearm Discovery,D14,2016-02-16 11:00:00,Tuesday,11,42.35238358,-71.15445366
Towed,A7,2016-02-16 10:30:00,Tuesday,10,42.37146769,-71.04195159
Fraud,A1,2016-02-10 12:00:00,Wednesday,12,42.35908084,-71.06504999
Other,B2,2016-02-16 11:02:00,Tuesday,11,42.32866284,-71.08563401
Larceny,E13,2016-02-15 09:22:00,Monday,9,42.30983976,-71.10553022
Motor Vehicle Accident Response,B2,2016-02-16 10:00:00,Tuesday,10,42.31705299,-71.06521384
Other,B3,2016-02-16 10:17:00,Tuesday,10,42.27245651,-71.10731992
Vandalism,C11,2016-02-15 19:00:00,Monday,19,42.2969072,-71.07233558
Verbal Disputes,E5,2016-02-16 10:20:00,Tuesday,10,42.2890826,-71.14236614
Vandalism,C6,2016-02-13 16:00:00,Saturday,16,42.33546813,-71.04489149
Larceny From Motor Vehicle,E13,2016-02-16 09:03:00,Tuesday,9,42.32271736,-71.10488628
Larceny From Motor Vehicle,C6,2016-02-15 10:19:00,Monday,10,42.33131261,-71.04435361
Motor Vehicle Accident Response,D14,2016-02-16 10:29:00,Tuesday,10,42.34900739,-71.13860108
Fraud,A7,2016-02-16 00:00:00,Tuesday,0,42.39007431,-71.00898571
Investigate Property,E18,2016-02-16 09:40:53,Tuesday,9,42.26201849,-71.10245483
Missing Person Located,D4,2016-02-16 10:02:00,Tuesday,10,42.33523404,-71.07670603
Medical Assistance,C11,2016-02-16 09:26:00,Tuesday,9,42.29620667,-71.05487852
Recovered Stolen Property,E13,2016-02-16 07:37:00,Tuesday,7,42.32238956,-71.10832681
Property Found,E13,2016-02-16 07:37:00,Tuesday,7,42.32238956,-71.10832681
Firearm Violations,E13,2016-02-16 07:37:00,Tuesday,7,42.32238956,-71.10832681
Other,E13,2016-02-16 07:37:00,Tuesday,7,42.32238956,-71.10832681
Warrant Arrests,E13,2016-02-16 07:37:00,Tuesday,7,42.32238956,-71.10832681
Fire Related Reports,C6,2016-02-16 08:48:00,Tuesday,8,42.34860099,-71.05118553
Towed,A7,2016-02-16 08:28:00,Tuesday,8,42.37128837,-71.03716557
Motor Vehicle Accident Response,A7,2016-02-16 08:28:00,Tuesday,8,42.37128837,-71.03716557
Verbal Disputes,D4,2016-02-16 08:26:00,Tuesday,8,42.33675016,-71.07662788
Motor Vehicle Accident Response,C11,2016-02-14 10:00:00,Sunday,10,42.30854728,-71.05821219
Motor Vehicle Accident Response,D14,2016-02-13 07:37:00,Saturday,7,42.34651823,-71.14964882
Other,B3,2016-02-16 08:50:00,Tuesday,8,42.29673351,-71.07618648
Motor Vehicle Accident Response,E13,2016-02-16 07:55:00,Tuesday,7,42.32639844,-71.11152626
Larceny From Motor Vehicle,B3,2016-02-16 07:03:00,Tuesday,7,42.28039667,-71.09473186
Vandalism,C11,2016-02-15 20:00:00,Monday,20,42.29703368,-71.06860662
Motor Vehicle Accident Response,D14,2016-02-16 07:00:00,Tuesday,7,42.34432328,-71.15778368
Motor Vehicle Accident Response,D14,2016-02-16 07:28:00,Tuesday,7,42.35593962,-71.16244163
Investigate Property,C11,2016-02-16 07:02:17,Tuesday,7,42.31424792,-71.06560782
Medical Assistance,A1,2016-02-16 07:16:00,Tuesday,7,42.34942864,-71.06536641
Motor Vehicle Accident Response,B2,2016-02-16 06:58:00,Tuesday,6,42.33515685,-71.0947747
Motor Vehicle Accident Response,E13,2016-02-16 06:30:00,Tuesday,6,42.3102819,-71.10373449
Medical Assistance,E5,2016-02-16 07:22:00,Tuesday,7,42.25577653,-71.14547503
Fire Related Reports,A1,2016-02-16 06:08:00,Tuesday,6,42.36383716,-71.0519486
Harbor Related Incidents,C6,2016-02-16 06:51:00,Tuesday,6,42.34386088,-71.03623771
Larceny,E5,2016-02-15 10:45:00,Monday,10,42.2821424,-71.12207722
Disorderly Conduct,C6,2016-02-16 06:45:00,Tuesday,6,42.32058475,-71.04470305
Investigate Property,E5,2016-02-16 06:01:00,Tuesday,6,42.2709644,-71.14625121
Vandalism,C11,2016-02-15 21:00:00,Monday,21,42.30947016,-71.06664424
Investigate Person,C11,2016-02-16 06:24:00,Tuesday,6,42.31209619,-71.06084426
Verbal Disputes,C11,2016-02-16 06:24:00,Tuesday,6,42.31209619,-71.06084426
Violations,A7,2016-02-16 05:48:00,Tuesday,5,42.35018847,-71.16949927
Investigate Property,C6,2016-02-16 05:21:00,Tuesday,5,42.34488444,-71.03195621
Motor Vehicle Accident Response,B3,2016-02-16 04:38:00,Tuesday,4,42.28184113,-71.09871709
Investigate Property,A1,2016-02-16 05:22:00,Tuesday,5,42.36742263,-71.05645717
Investigate Person,D14,2016-02-16 05:05:00,Tuesday,5,42.35486542,-71.13259322
Medical Assistance,C11,2016-02-16 05:32:00,Tuesday,5,42.29278275,-71.05063429
Police Service Incidents,A7,2016-02-15 08:00:00,Monday,8,42.3721588,-71.03852378
Towed,D14,2016-02-16 03:20:00,Tuesday,3,42.35254699,-71.14027173
Motor Vehicle Accident Response,E13,2016-02-16 03:03:00,Tuesday,3,42.32665471,-71.10679596
Simple Assault,D4,2016-02-16 02:24:00,Tuesday,2,42.33690201,-71.07871786
Motor Vehicle Accident Response,A1,2016-02-15 11:00:00,Monday,11,42.36106519,-71.06910651
Simple Assault,B2,2016-02-16 01:54:00,Tuesday,1,42.30603974,-71.0862124
Verbal Disputes,B2,2016-02-16 01:54:00,Tuesday,1,42.30603974,-71.0862124
Investigate Property,A1,2016-02-16 01:10:00,Tuesday,1,42.35591935,-71.06000539
